Oblast;Misto_odberu;;Group2;Group32;Jednotka;Group33;Hodnota;Počet_hodnot_OUT2;Počet_hodnot_IN3;Počet_hodnot3;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;koliformní bakterie;KTJ (MPN)/100 ml;17.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;MO - abioseston;procenta;17.10.2022;1;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;MO - počet organismů;jedinci/ml;17.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;MO - živé organismy;jedinci/ml;17.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;pach;Neurčená jednotka;17.10.2022;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;pH;Neurčená jednotka;17.10.2022;7,4;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;počty kolonií při 22 °C;KTJ/ml;17.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;počty kolonií při 36 °C;KTJ/ml;17.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;teplota;°C;17.10.2022;12,4;0;;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;zákal;ZF(n);17.10.2022;0,5;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;železo;mg/l;17.10.2022;0,05;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012222077;;;;;;;;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;barva;mg/l Pt;31.10.2022;2;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;dusitany;mg/l;31.10.2022;0,014;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;Escherichia coli;KTJ (MPN)/100 ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;chlor celkový;mg/l;31.10.2022;0,32;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;chlor volný;mg/l;31.10.2022;0,3;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;CHSK-Mn;mg/l;31.10.2022;0,5;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;chuť;Neurčená jednotka;31.10.2022;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;intestinální enterokoky;KTJ (MPN)/100 ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;koliformní bakterie;KTJ (MPN)/100 ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;MO - abioseston;procenta;31.10.2022;1;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;MO - počet organismů;jedinci/ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;MO - živé organismy;jedinci/ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;pach;Neurčená jednotka;31.10.2022;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;pH;Neurčená jednotka;31.10.2022;7,4;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;počty kolonií při 22 °C;KTJ/ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;počty kolonií při 36 °C;KTJ/ml;31.10.2022;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;teplota;°C;31.10.2022;13;0;;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;zákal;ZF(n);31.10.2022;0,5;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;železo;mg/l;31.10.2022;0,05;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012223180;;;;;;;;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;barva;mg/l Pt;23.10.2023;2;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;dusitany;mg/l;23.10.2023;0,014;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;Escherichia coli;KTJ (MPN)/100 ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;chlor celkový;mg/l;23.10.2023;0,22;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;chlor volný;mg/l;23.10.2023;0,19;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;CHSK-Mn;mg/l;23.10.2023;0,7;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;chuť;Neurčená jednotka;23.10.2023;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;intestinální enterokoky;KTJ (MPN)/100 ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;koliformní bakterie;KTJ (MPN)/100 ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;MO - abioseston;procenta;23.10.2023;1;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;MO - počet organismů;jedinci/ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;MO - živé organismy;jedinci/ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;pach;Neurčená jednotka;23.10.2023;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;pH;Neurčená jednotka;23.10.2023;7,8;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;počty kolonií při 22 °C;KTJ/ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;počty kolonií při 36 °C;KTJ/ml;23.10.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;teplota;°C;23.10.2023;12;0;;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;zákal;ZF(n);23.10.2023;0,5;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;železo;mg/l;23.10.2023;0,05;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI000001249012321683;;;;;;;;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;barva;mg/l Pt;3.4.2023;2;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;dusitany;mg/l;3.4.2023;0,014;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;Escherichia coli;KTJ (MPN)/100 ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;chlor celkový;mg/l;3.4.2023;0,3;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;chlor volný;mg/l;3.4.2023;0,2;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;CHSK-Mn;mg/l;3.4.2023;0,6;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;chuť;Neurčená jednotka;3.4.2023;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;intestinální enterokoky;KTJ (MPN)/100 ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;koliformní bakterie;KTJ (MPN)/100 ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;MO - abioseston;procenta;3.4.2023;1;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;MO - počet organismů;jedinci/ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;MO - živé organismy;jedinci/ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;pach;Neurčená jednotka;3.4.2023;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;pH;Neurčená jednotka;3.4.2023;7,4;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;počty kolonií při 22 °C;KTJ/ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;počty kolonií při 36 °C;KTJ/ml;3.4.2023;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;teplota;°C;3.4.2023;10,6;0;;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;zákal;ZF(n);3.4.2023;0,5;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;železo;mg/l;3.4.2023;0,05;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901236796;;;;;;;;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;barva;mg/l Pt;8.4.2024;2;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;dusitany;mg/l;8.4.2024;0,014;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;Escherichia coli;KTJ (MPN)/100 ml;8.4.2024;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;CHSK-Mn;mg/l;8.4.2024;0,8;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;chuť;Neurčená jednotka;8.4.2024;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;intestinální enterokoky;KTJ (MPN)/100 ml;8.4.2024;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;koliformní bakterie;KTJ (MPN)/100 ml;8.4.2024;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;MO - abioseston;procenta;8.4.2024;1;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;MO - počet organismů;jedinci/ml;8.4.2024;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;MO - živé organismy;jedinci/ml;8.4.2024;0;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;pach;Neurčená jednotka;8.4.2024;PRIJAT;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;pH;Neurčená jednotka;8.4.2024;7,4;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;počty kolonií při 22 °C;KTJ/ml;8.4.2024;1;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;počty kolonií při 36 °C;KTJ/ml;8.4.2024;3;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;teplota;°C;8.4.2024;11,5;0;;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;zákal;ZF(n);8.4.2024;0,5;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;železo;mg/l;8.4.2024;0,05;0;1;1;;;;;
Horní Dunajovice;Horní Dunajovice, VDJ, odtok, upravená voda;;CI00000124901246913;;;;;;;;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;1,2-dichlorethan;ug/l;16.8.2023;0,7;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;2,4-D;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;acetochlor;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;acetochlor ESA;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;acetochlor OA;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;alachlor;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;amonné ionty;mg/l;16.8.2023;0,06;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;arsen;ug/l;16.8.2023;1,39;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;atrazin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;atrazin-desisopropyl;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;azoxystrobin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;barva;mg/l Pt;16.8.2023;5;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;bentazon;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;benzen;ug/l;16.8.2023;0,6;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;benzo(a)pyren;ug/l;16.8.2023;0,002;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;beryllium;ug/l;16.8.2023;0,06;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;bor;mg/l;16.8.2023;0,15;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;boskalid;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;bromdichlormethan;ug/l;16.8.2023;0,5;0;;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;bromičnany;ug/l;16.8.2023;3;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;bromoform;ug/l;16.8.2023;1;0;;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;carbendazim;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;carboxin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;celkový organický uhlík;mg/l;16.8.2023;1,8;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;clomazone;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;clopyralid;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;cyanazin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;cyproconazole;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;cyprodinil;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;desethylatrazin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;desethyl-desisopropyl atrazin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;desmedipham;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dibromchlormethan;ug/l;16.8.2023;1;0;;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dicamba;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;difenoconazole;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;diflufenican;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dichlormid;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dichlorprop;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dichlorvos;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dimethachlor;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dimethenamid;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dimethoat;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dimoxystrobin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dusičnany;mg/l;16.8.2023;6,39;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dusičnany a dusitany;mg/l;16.8.2023;0,12;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;dusitany;mg/l;16.8.2023;0,04;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;epoxiconazole;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;Escherichia coli;KTJ (MPN)/100 ml;16.8.2023;0;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;ethofumesate;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fenhexamid;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fenpropidin;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fenpropimorph;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fenuron;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fluazifop-P-butyl;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;flufenacet;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fluoridy;mg/l;16.8.2023;0,287;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;fluroxypyr;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;flusilazol;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;haloxyfop-methyl [(R)-isomer];ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;hexazinon;ug/l;16.8.2023;0,025;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;hliník;mg/l;16.8.2023;0,0022;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;hořčík;mg/l;16.8.2023;30;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;chlor volný;mg/l;16.8.2023;0,05;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;chlorečnany;ug/l;16.8.2023;15,4;0;1;1;;;;;
Horní Kounice;Horní Kounice, ÚV vodojem, poz. p. č. 924/4, upravená voda;;CI000001393002386474;chlorečnany a chloritany;ug/l;16.8.2023;15,4;0;1;1;;;;;
